instance,source,local,sha256,present,portable_candidate_local,portable_candidate_sha256,input_binding
scikit-learn__scikit-learn-25747,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-25747/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-25747/trajectory.json,67447df70edeb0c15f202c6086500dcdaabfbab1484019b6832050625c156de7,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-25747/trajectory.json,97d995daeb4e64909eb8aa718338c28c892a18a2693d7e57e5f8f4ecb1a8532b,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-10325,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-10325/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-10325/trajectory.json,8069dbe1099cb2485f3b063370f09876efb3b697031f1ecd05bc247ed6ce5c22,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-10325/trajectory.json,aeb947fb0c03b76319c48209877940971d00ad21c12f1fe50a01c391a135d343,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-10451,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-10451/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-10451/trajectory.json,bb289f8ed81671ad79438fb3ecff313f34b9cb8c04316938fdb2c11be2dd83e5,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-10451/trajectory.json,3d8583dc46fa412bf0319b310c1e80812e00a4f8bd4665afc1c40405f37eacde,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-11445,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-11445/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-11445/trajectory.json,c8f04e7cc6ebeec18abe27af1126f1a2880bab5e210df7f4b1ca39eb49086b04,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-11445/trajectory.json,71d159ee5527fca021be31bfefa93f83295b298e05f6462e5da5fd39d955ebf1,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-7686,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-7686/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-7686/trajectory.json,3d55d8123f1f7fb10a1a6afa29183f3a447910d5461b5c3e2268c4428650381f,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-7686/trajectory.json,757c0ed5ca64bccb6d38eb669edc8d03813093bff67c9e0c8870902333b2dd2c,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-7738,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-7738/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-7738/trajectory.json,014181ac59e581f73dbda9d9bf30ca3b8191ba063038b50b609ae1978432d1a5,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-7738/trajectory.json,0a8f0b5260fbb3d911bee4d7e68dbd3d25b13a6a3aacc2014b1433a9df19a2db,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-7975,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-7975/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-7975/trajectory.json,ea757c671ccebe20bda89717469e9e933941ff55e232ffdeb96cc24a948cae4e,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-7975/trajectory.json,38a7ebc72e3b22785b459f42e5bb67cd56b7a463034394d781deb170b516641a,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-8273,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8273/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8273/trajectory.json,a26ed7b83209d208044e63d2f275f2f80ee916ab3d99cd0629867014da67e94d,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-8273/trajectory.json,2bc9b2aab5635d70402793cf76dbea24999a0be3d92d8b9e7cf59e2d2d50e02d,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-8474,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8474/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8474/trajectory.json,80a984c5c8a9db1c409e78ff1469436715c7e57461d7549682725f0b5c537e56,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-8474/trajectory.json,9c316afd84265807d412a6e3d5d42f8774d4270c7a0ef250dc7d6a5f4efc878c,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-8506,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8506/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8506/trajectory.json,8dbf327b8852c5f03da5b04dadf0c47ac829917af4f2cb0b53e14d53e3c78743,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-8506/trajectory.json,c1f542cca8d7a2ff23f19268fd94727c8476a6172f3258efcf2ce5f0f15b281c,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-8595,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8595/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8595/trajectory.json,9e4c9b27f2f5decc7686a9bbe768030a5b2850bc145155899cec762625edd19d,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-8595/trajectory.json,bbdd0fe2a9ad9a50e9619fbddb7b440a360a32db58c3cc54737003651487ec7d,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-8713,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8713/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8713/trajectory.json,2c9cdf09a3d38a7362191c414cae33bffbfb47cb141b4f2a8ba3a6edc48f1cdf,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-8713/trajectory.json,6c382c3152ee64f015fbf7d3dbc1cc9dcc9833dac1f17589b3b3c74fcacb8fb3,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sphinx-doc__sphinx-8721,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8721/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sphinx-doc__sphinx-8721/trajectory.json,5549d2bf03c28c94c5c678c45b32f70ce95390521eba2d30e4f3cc47e69aaac2,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sphinx-doc__sphinx-8721/trajectory.json,30d20c73d84b396cf0f08e3cf8fe0fdfda12cc991bf1b7e43251af822b836337,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-11400,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-11400/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-11400/trajectory.json,07135c5889e8f092c317be8e8d7770536f81e13b6a99945bca97c888738b6c19,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-11400/trajectory.json,2777b40ca6945d950c1b7a808fdf68f09a975f1a425aa72fed82d2a6f9949a43,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-11870,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-11870/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-11870/trajectory.json,945875f394d16e6ea68dd3719267ae8d3f216423a98363c72e9b5cb9373d87aa,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-11870/trajectory.json,2330f00e3bf4c52d4d3ac785e5d7627139311158487f3933dabff46ef736ad8e,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-11897,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-11897/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-11897/trajectory.json,dfbf610c0c8f77dfc249b731b08ced777b0c0e2c730902a3e8ca793f94c764be,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-11897/trajectory.json,cf093e313478f1e2b3bcedc2150c41b993d84fa7d80c30cbb393346788e0621d,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-12171,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-12171/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-12171/trajectory.json,1787f218a9f4aa049871feb414353f1ecff123c43177db626d96fda27ebecfa0,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-12171/trajectory.json,566566c05a3c3d81cc65b3b738e9a15eb0c234f0166b7f763101e91817158bb5,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-12454,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-12454/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-12454/trajectory.json,d5fdd6d4cadcaac262613c13b4b9df200280dce48ef15f6affccf136175f5be8,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-12454/trajectory.json,c6ad4803ae94b21a9640fd586d5971006b594f985b63bbc8065a007336ec51b6,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-12481,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-12481/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-12481/trajectory.json,79ecde435fc5940f308979e38a01e6ee4b1eb31cb26a022c1e8857866074d0de,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-12481/trajectory.json,259304c99b922a707007ce1dbf52a7fe1e2ee8edfa01c8dfee3e0ddcbb779530,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-13031,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13031/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13031/trajectory.json,4f7673ee38878f0b7f9090df439f9dcf198c3f7c064280702de4b13f3b6e4ca0,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-13031/trajectory.json,3653ef1ce181919dacf5cc61023508be12d412164702b993cfa54ccdbf569a73,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-13043,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13043/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13043/trajectory.json,ba9c37c402d6d1f2353ff06ef959887c62186dda39d1fbb96b7a7dcd953875c7,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-13043/trajectory.json,de20708e3839650b422c8f6328be209805d73ce9a01069edd6a1f30cc576b25b,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-13177,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13177/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13177/trajectory.json,516f034b22c5bd5ac1f8c3374de141606ee297f76e69ed015126688c0cc065fb,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-13177/trajectory.json,f3a62cdd9078429df22362e1a133d818eb1768a6f85414e101ec3f83f589db55,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-13437,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13437/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13437/trajectory.json,c3f5be4fc8f4446ab235f44b3edcf0e06356a7a8ad991b02f37a669e2ed7ffa4,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-13437/trajectory.json,91b87d061ab7e621be2cc72c560a058aa566acaf2290db340e743f1564bcfa1d,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-13471,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13471/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13471/trajectory.json,044ae3ecb31f1e17bcb34c8f1ce72f6070425bc0e0dc1107f3d10cd0f6999caa,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-13471/trajectory.json,5d8590574e5f5ec6b51bdbd8a3253b153ec18b37752f68302e28afb7cce77e1c,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-13480,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13480/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13480/trajectory.json,59e02b5d2bcc6c64f978d1d4b90ce1fa13b5d7ea45899b29e9422e6ba1a10343,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-13480/trajectory.json,04d161714e3961392acb91ee0903d99693f3243966f096adeb4f12e03b13a7b6,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-13647,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13647/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13647/trajectory.json,299e1694d80fd3ce578b5c39b4b6263d2d99a5ec7e71506c8588ce31683cddcb,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-13647/trajectory.json,6109ce0e2474360aa15020f1602ee5e9d0745221a92554cd78b5d41a4ea51132,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-13915,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13915/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13915/trajectory.json,2c6fa484c634f24b96c2cc0a824f88d16c5c21bcec8fa949debfef7c9986d5e2,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-13915/trajectory.json,278073a26f128dd4b0803a105becddc9ea85d33e9887eca4f35e4e75c83b3401,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-13971,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13971/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-13971/trajectory.json,1ac7418a53dab314aa18033f1c5124754be121f4e2c0810655b0c28f21700b8e,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-13971/trajectory.json,66dd011c607fddf54c3b26dcaaadd192d8b359f9bc4050ee2699c72fc3c7b389,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-14308,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14308/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14308/trajectory.json,97afc60c10a6f34a82c0be2537662a43c1d13c1a080c930f99dcec67d81e9068,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-14308/trajectory.json,2164f10273f28ca51c96b92c1a08666c98f21f920324de747484b1f4cd49e2da,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-14317,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14317/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14317/trajectory.json,d8a0a89533b7a7c748a6ca4726bfcb4f360c33afd0531b7ff48fea8bf47e704b,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-14317/trajectory.json,c617161780e47bd4d9433212282f1b3946f171a242b5eaa4dd77c57f2723fc5a,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-14396,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14396/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14396/trajectory.json,d1c5bf181f617833c17b2a96e82a618cc205674246422d6d05db489372d6d889,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-14396/trajectory.json,c219b09f76cd82265e01a8af0f0addf3d62f3ea2782d8aaf449b71816f059462,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-14774,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14774/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14774/trajectory.json,7ac1f057de2b1607475a3c22ac74963d012d976cada4e5be0c802b48f0339e80,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-14774/trajectory.json,7d558d9a0c64b731ff852db15fdc8a12c97534310cf7f5d168f83e1009e1a7bf,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-14817,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14817/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-14817/trajectory.json,42affbb65e8359de21cfbcf7e842d76bb157d452765d8127ac37da1e5917cb85,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-14817/trajectory.json,7cedfcfe1e79b3a14be6275ea70bfb4443ad6a1db56a4709e6311800930a637c,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-15011,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-15011/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-15011/trajectory.json,5febf406f3cb59f2a508dfb91ebb4705ff68a272d03d669d7ca7c92aa5f7a221,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-15011/trajectory.json,95549a6f6feef4cb63cb6987faac7f322916b57670b1582c101b9149ad1bbdd7,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-15345,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-15345/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-15345/trajectory.json,6b29fc98389e36c5dccbd3efd61afea647115ca24395c4fe8891cdcbf954d613,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-15345/trajectory.json,8b5072d9d010efaab7a6af5eac8a78d55662f23212f80b6451caf74496699f09,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-15678,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-15678/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-15678/trajectory.json,78fb84fda9d71fe642e3fcc3bfbb345b189ca926f6d0694a0692655ddcdc5e9f,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-15678/trajectory.json,34f30bd60d92c01428e2c2f6830a20c9cecaf38adbc66a79e08e9077336d72b0,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-16106,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-16106/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-16106/trajectory.json,a7d5a5d7060fecfdd1128eff69c806e695cf22a3e105b553ea732acf837430ce,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-16106/trajectory.json,b4303cc4948a418d7fa5cd56db7762c01bb40de85a4221847c361a64356f815e,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-16281,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-16281/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-16281/trajectory.json,10ab7f0a80c691a0e12eb454ae394748a7a7c57b51bf8cd7ff6a9b5d854fa701,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-16281/trajectory.json,209ae4cd2d272dadd45bb9c47bf951c7680b66217bd195c230c1fe9fdd377d24,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-16792,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-16792/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-16792/trajectory.json,fa5c5b56048a9f4d625772719c5b9d1b33a8dc1b095b2cdc87f6c0f5f5f6d927,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-16792/trajectory.json,809ec453c565842d820f1c8ec873ada453be5ec63affb77663c5c606a45d1dc4,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-16988,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-16988/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-16988/trajectory.json,374f8727c158d75f0a04dec247ca78c8ca6986fde9968fd9cc50ad6927c30dae,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-16988/trajectory.json,31fd142c0098d38d61290998cb5f9096f7542a5c99d34fa455ff9a907c847bb5,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-17139,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-17139/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-17139/trajectory.json,b5c7eb1fecce71f36d92bdb316f751fa1d66ddaac82b19ae6aacc9c4a1355fee,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-17139/trajectory.json,ab97c9cb6ed96666d68b3f69bb46e6efaa5a791fdb67a355696422e371afe8fa,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-17630,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-17630/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-17630/trajectory.json,c0976bba64ec22a02b9404c8486f27f153a9ad92ae963e411c433f758a471862,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-17630/trajectory.json,731a657668061ea67f5cd6d29976734a97c83f0b74270a93d9f6913a479b93ee,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-17655,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-17655/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-17655/trajectory.json,84898da88f5f0a18caba3020d65eff37b66b8e86e9fac2e2161a5005c8fba19d,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-17655/trajectory.json,07709c42bb7ee345e1413b2f03a4271c6af2c16b2487f8aef07fea578f261070,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-18057,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18057/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18057/trajectory.json,9263974ff2705a394b075de713dbc493c3a32ec01bb78680463b8ed044995311,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-18057/trajectory.json,ba65a59c7519a73fb6d48aa81bc13695fa2e6f1c5db95f76fc9c2913efd94b19,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
